Data Inicial;Data Final;Ano Execução;Exercício;Administração;Código Órgão;Sigla Órgão;Orgão;Código Unidade;Unidade;Código Função;Função;Código SubFunção;SubFunção;Código Programa;Programa;PA;PAPA;Código Projeto Atividade;Projeto Atividade;Código Despesa;Despesa;Código Categoria Despesa;Categoria Despesa;Código Grupo Despesa;Grupo Despesa;Código Modalidade;Modalidade;Código Elemento;Código Fonte;Fonte; ORÇADO ; ATUALIZADO ; EMPENHADO ; LIQUIDADO ; JAN Suplementado ; JAN Empenhado ; JAN Liquidado ; FEV Suplementado ; FEV Empenhado ; FEV Liquidado ; MAR Suplementado ; MAR Empenhado ; MAR Liquidado ; ABR Suplementado ; ABR Empenhado ; ABR Liquidado ; MAI Suplementado ; MAI Empenhado ; MAI Liquidado ; JUN Suplementado ; JUN Empenhado ; JUN Liquidado ; JUL Suplementado ; JUL Empenhado ; JUL Liquidado ; AGO Suplementado ; AGO Empenhado ; AGO Liquidado ; SET Suplementado ; SET Empenhado ; SET Liquidado ; OUT Suplementado ; OUT Empenhado ; OUT Liquidado ; NOV Suplementado ; NOV Empenhado ; NOV Liquidado ; DEZ Suplementado ; DEZ Empenhado ; DEZ Liquidado 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;304;Vigilância Sanitária;3003;Ações e serviços da saúde;Atividades;Pessoal;4130;Operação e Manutenção de Vigilância em Saúde                                                                                                          ;31901100;Vencimentos e Vantagens Fixas - Pessoal Civil;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;11;02;Transferências Federais; 5.000.000,00 ; 7.000.000,00 ; 6.441.660,83 ; 6.441.660,83 ; -   ; 664.286,02 ; 664.286,02 ; -   ; 410.055,09 ; 410.055,09 ; -   ; 527.712,45 ; 527.712,45 ; -   ; 446.104,28 ; 446.104,28 ; -   ; 499.350,20 ; 499.350,20 ; -   ; 500.933,25 ; 500.933,25 ; -   ; 482.035,09 ; 482.035,09 ; -   ; 469.313,89 ; 469.313,89 ; -   ; 482.388,70 ; 482.388,70 ; -   ; 515.151,50 ; 515.151,50 ; 2.000.000,00 ; 494.682,36 ; 494.682,36 ; -   ; 949.648,00 ; 949.648,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;27;Coordenadoria Regional de Saúde Centro - Oeste;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 24.659.400,00 ; 25.779.053,90 ; 25.779.053,90 ; 23.639.517,39 ; -   ; 16.811.806,90 ; -   ; -   ; 3.172.270,21 ; 731.392,31 ; -   ; 1.293.055,36 ; 1.748.381,14 ; -   ; 78.221,47 ; 1.839.308,61 ; -   ; 12.177,88 ; 1.692.137,77 ; -   ; -   ; 1.207.354,82 ; -   ;-8.757,96 ; 2.337.355,84 ; -   ; 2.291.620,50 ; 1.335.388,06 ; -   ; 877.019,29 ; 2.341.827,72 ; -   ;-200.684,82 ; 2.265.777,46 ; 490.680,10 ; 401.637,29 ; 2.404.047,81 ; 628.973,80 ; 1.050.687,78 ; 5.736.545,85 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;21;Hosp.Munic. E Maternidade Escola Dr. Mário de Moraes Altenfelder Silva;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4103;Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento                                                                 ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 1.384.800,00 ; 885.177,49 ; 875.912,00 ; 34.112,00 ; -   ; -   ; -   ; -   ; 8.730,00 ; -   ; -   ; -   ; 4.830,00 ; 300.000,00 ; 8.375,00 ; -   ; -   ;-3.900,00 ; -   ;-220.312,32 ; 18.780,00 ; 8.375,00 ; 50.000,00 ; -   ; 18.780,00 ; 100.000,00 ; 2.127,00 ; -   ; -   ; 841.800,00 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.127,00 ;-729.310,19 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;304;Vigilância Sanitária;3003;Ações e serviços da saúde;Atividades;Atividades;4133;Operação e Manutenção dos Serviços de DST/AIDS                                                                                                        ;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal; 10.700,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-10.700,00 ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;304;Vigilância Sanitária;3003;Ações e serviços da saúde;Atividades;Atividades;4130;Operação e Manutenção de Vigilância em Saúde                                                                                                          ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;02;Transferências Federais; 6.900.000,00 ; 6.697.000,00 ; 3.148.956,68 ; 3.134.956,68 ; -   ; -   ; -   ; -   ; 6.500,00 ; -   ; -   ; 2.147.558,93 ; 88.999,98 ; -   ; 3.570,00 ; 1.594.174,15 ; -   ; 4.299,00 ; 69.370,00 ; -   ; 68.000,00 ; 4.299,00 ; -   ; 99.457,94 ; 44.886,80 ; -   ; 696.976,59 ; 9.968,94 ; -   ; 90.170,26 ; 68.000,00 ; -   ; 4.579,96 ; 750.545,00 ; -   ; 31.344,00 ; 30.048,22 ;-203.000,00 ;-3.500,00 ; 474.664,59 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3101;Construção, Ampliação e Reforma de Equipamentos de Saúde                                                                                              ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;02;Transferências Federais; -   ; 107.685,11 ; 107.685,11 ; 69.305,18 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 60.307,83 ; 60.307,83 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.307,83 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 47.377,28 ; 47.377,28 ; 8.997,35 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal; 17.400,00 ; 4.640,00 ; 4.640,00 ; 4.640,00 ; -   ; 4.640,00 ; -   ; -   ; -   ; 2.400,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2.240,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-12.760,00 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2165;GRAAC - Grupo de Apoio ao Adolescente e à Criança com Câncer - CNPJ 67.185.694/0001-50 - Aquisição de Berços com Grade, Manutenção das atividades     ;33504100;Contribuições;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;41;00;Tesouro Municipal; 150.000,00 ; 150.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;27;Coordenadoria Regional de Saúde Centro - Oeste;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4101;Operação e Manutenção de Unidades de Saúde - Básicas e de Especialidades                                                                              ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 319.600,00 ; 243.119,48 ; 243.119,48 ; 205.197,77 ; -   ; 70.500,00 ; -   ; -   ; -   ; -   ; -   ; 63.069,48 ; 12.534,90 ; -   ; -   ; 10.678,40 ; -   ; 137.550,00 ; 17.343,00 ; -   ; -   ; 19.805,80 ; -   ; -   ; 18.217,74 ; -   ; -   ; -   ; -   ; -   ; 45.149,66 ; -   ;-28.000,00 ; 12.799,18 ;-76.480,52 ; -   ; 38.818,73 ; -   ; -   ; 29.850,36 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2067;Integração de Políticas Públicas de Saúde entre a Secretaria Municipal da Saúde e o Hospital Santa Marcelina.                                         ;33504100;Contribuições;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;41;00;Tesouro Municipal; 200.000,00 ; 200.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;4113;Sistema Municipal de Regulação, Controle, Avaliação e Auditoria do SUS                                                                                ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;02;Transferências Federais; 836.185.000,00 ; 767.513.430,62 ; 743.150.284,44 ; 743.150.284,44 ; -   ; 73.992.168,58 ; 73.992.168,58 ; -   ; 61.179.619,70 ; 61.179.619,70 ;-33.000.000,00 ; 51.557.198,86 ; 51.557.198,86 ; -   ; 66.154.796,83 ; 66.154.796,83 ; -   ; 60.559.352,08 ; 60.559.352,08 ;-20.000.000,00 ; 60.497.494,40 ; 60.497.494,40 ; -   ; 61.822.072,95 ; 61.822.072,95 ; -   ; 64.745.655,47 ; 64.745.655,47 ; -   ; 59.990.293,92 ; 59.990.293,92 ; -   ; 61.666.087,59 ; 61.666.087,59 ; -   ; 60.805.946,16 ; 60.805.946,16 ;-15.671.569,38 ; 60.179.597,90 ; 60.179.597,90 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;24;Coordenadoria Regional de Saúde Sul;10;Saúde;422;Direitos Individuais, Coletivos e Difusos;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;2803;Operação e Manutenção dos Conselhos e Espaços Participativos Municipais                                                                               ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 63.900,00 ; 54.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-9.900,00 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;422;Direitos Individuais, Coletivos e Difusos;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8401;Realização de Conferências Municipais Temáticas                                                                                                       ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 74.600,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-74.600,00 ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;1011;Implantanção de UBS no Jd. Parque das Cerejeiras                                                                                                      ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;00;Tesouro Municipal; 100.000,00 ; 100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;128;Formação de Recursos Humanos;3011;Modernização e descentralização da gestão e prestação de serviços;Atividades;Atividades;2180;Capacitação, Formação e Aperfeiçoamento de Servidores                                                                                                 ;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal; 349.700,00 ; 247.473,39 ; 32.043,72 ; 32.043,72 ; -   ; 62.781,25 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 14.723,11 ; -   ; -   ; 3.063,73 ; -   ; -   ; 9.621,68 ; -   ; -   ; 602,70 ; -   ; 64.575,00 ; 2.059,24 ; -   ; -   ; 1.973,26 ; -   ; -   ; -   ; -   ;-30.737,53 ; -   ;-102.226,61 ;-64.575,00 ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;22;Coordenação de Vigilância em Saúde;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal; 63.900,00 ; 31.687,43 ; 31.687,43 ; 23.175,31 ; -   ; 50.000,00 ; -   ; -   ; -   ; 5.551,50 ; -   ; -   ; 7.907,56 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.318,89 ; -   ; 10.000,00 ; 6.909,48 ; -   ;-28.312,57 ; 1.487,88 ;-32.212,57 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3369;Construção e Reformas para a Instalação de Unidades de Pronto Atendimento                                                                             ;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;00;Tesouro Municipal; -   ; 1.003.207,77 ; 1.003.207,77 ; 1.003.207,77 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.003.207,77 ; -   ; -   ; -   ; 1.003.207,77 ; -   ; -   ; -   ; 1.003.207,77 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2068;Integração de Políticas Públicas de Saúde entre a Secretaria Municipal da Saúde e o Hospital Santa Marcelina                                          ;33504100;Contribuições;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;41;00;Tesouro Municipal; 200.000,00 ; 200.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4125;Operação e Manutenção para Atendimento Ambulatorial Básico, de Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia                       ;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;02;Transferências Federais; 721.183.000,00 ; 627.674.100,00 ; 570.708.225,38 ; 567.582.436,10 ; -   ; 74.242.216,68 ; -   ; -   ; 757.783,32 ; 75.000.000,00 ; -   ; 74.745.535,48 ; 4.702.884,77 ; -   ; 5.883.565,92 ; 24.637.820,41 ; -   ; 42.717,29 ; 30.607.530,38 ; -   ; 55.648.348,34 ; 940.719,80 ; -   ; 26.338.607,44 ; 46.731.558,49 ; -   ; 60.740.712,85 ; 26.519.758,69 ;-40.008.900,00 ; 112.980.073,52 ; 170.367.027,95 ;-8.500.000,00 ; 82.452.846,01 ; 102.044.926,13 ;-45.000.000,00 ; 31.416.252,40 ; 39.697.885,86 ; -   ; 45.459.566,13 ; 46.332.323,62 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Atividades;Atividades;2064;Instituto do Câncer Dr. Arnaldo Vieira de Carvalho                                                                                                    ;33504100;Contribuições;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;41;00;Tesouro Municipal; 100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;22;Coordenação de Vigilância em Saúde;10;Saúde;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33901400;Diárias - Civil;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;14;00;Tesouro Municipal; 22.400,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-22.400,00 ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;25;Coordenadoria Regional de Saúde Sudeste;10;Saúde;303;Suporte Profilático e Terapêutico;3003;Ações e serviços da saúde;Atividades;Atividades;4106;Operação e Manutenção da Assistência Farmacêutica                                                                                                     ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 213.300,00 ; 29.754,11 ; 29.754,11 ; 29.754,11 ; -   ; 3.836,00 ; -   ; -   ; 8.065,40 ; 3.836,00 ; -   ; 11.290,00 ; -   ; -   ; -   ; 300,00 ; -   ; 1.897,46 ; 8.860,40 ; -   ; 2.240,34 ; 499,86 ; -   ; -   ; 9.684,60 ; -   ; 405,00 ; -   ; -   ; -   ; 2.240,34 ;-100.000,00 ; 3.927,91 ; 675,00 ;-50.000,00 ; -   ; -   ;-33.545,89 ;-1.908,00 ; 3.657,91 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3369;Construção e Reformas para a Instalação de Unidades de Pronto Atendimento                                                                             ;44505100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;50;Transferências a Instituições Privadas sem fins Lucrativos;51;00;Tesouro Municipal; 30.000.000,00 ; 19.895.209,38 ; 1.248.636,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-820.777,44 ; -   ; -   ;-1.003.207,77 ; -   ; -   ; -   ; -   ; -   ;-9.529.441,41 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.248.636,00 ; -   ; -   ; -   ; 1.248.636,00 ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;2000;Implantação de Equoterapia em Parelheiros                                                                                                             ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 144.000,00 ; 144.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4101;Operação e Manutenção de Unidades de Saúde - Básicas e de Especialidades                                                                              ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;02;Transferências Federais; 12.082.000,00 ; 12.079.490,00 ; 1.074.675,66 ; 926.369,80 ; -   ; -   ; -   ; -   ; 29.196,96 ; -   ; -   ; 10.587,00 ; 3.203,00 ; -   ; 20.125,00 ; 10.315,40 ; -   ; 133.204,00 ; 15.008,60 ; -   ; 694.332,93 ; 668.184,50 ; -   ; 19.539,80 ; 12.061,96 ; -   ; 8.979,97 ; 135.456,50 ; -   ; 138.631,08 ; 270,00 ; -   ; 9.050,00 ; 21.190,06 ; -   ; 11.028,92 ; 11.629,98 ;-2.510,00 ; -   ; 49.049,80 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;24;Coordenadoria Regional de Saúde Sul;10;Saúde;422;Direitos Individuais, Coletivos e Difusos;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;2803;Operação e Manutenção dos Conselhos e Espaços Participativos Municipais                                                                               ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 127.800,00 ; 66.956,00 ; 36.956,00 ; 33.351,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 27.965,00 ; -   ; -   ; -   ; -   ; -   ; -   ; 4.080,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 7.760,00 ; -   ; -   ; 4.895,00 ; -   ; 8.991,00 ; -   ; -   ; -   ; 11.415,80 ;-60.844,00 ; -   ; 5.200,20 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;1671;Associação Santa Marcelina - Melhoria dos Equipamentos da UBS Santa Inês                                                                              ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-100.000,00 ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;84;FMS       ;Fundo Municipal de Saúde;10;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Atividades;Atividades;4125;Operação e Manutenção para Atendimento Ambulatorial Básico, de Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia                       ;33904800;Outros Auxílios Financeiros a Pessoas Físicas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;48;00;Tesouro Municipal; 9.799.800,00 ; 9.499.435,60 ; 9.499.435,60 ; 9.499.435,60 ; -   ; 1.553.537,10 ; 1.553.537,10 ; -   ; 779.571,12 ; 779.571,12 ; -   ; 791.924,86 ; 791.924,86 ; -   ; 801.851,85 ; 801.851,85 ; -   ; 790.222,50 ; 790.222,50 ; -   ; 789.188,00 ; 789.188,00 ; -   ; 822.634,65 ; 822.634,65 ; -   ; 807.015,64 ; 806.820,14 ; -   ; 804.891,83 ; 802.087,33 ; -   ; 780.778,51 ; 783.778,51 ; -   ; 777.819,54 ; 777.819,54 ;-300.364,40 ; -   ; -   
