ATENDIMENTO;UNIDADE;AGRUPAMENTO;IDADE;DATA;STATUS;REFEICAO;CARDAPIO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;08/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;08/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MARGARINA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;18/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BOLO INDIVIDUAL INTEGRAL, TANGERINA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;18/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;SUCO DE UVA  INTEGRAL, PAO TIPO BISNAGA COM PATE DE SARDINHA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;17/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA  INTEGRAL, PAO TIPO BISNAGA COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;17/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;16/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;16/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;15/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;15/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;26/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;IOGURTE, BOLO INDIVIDUAL, GOIABA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;25/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA INTEGRAL COM PATE DE SARDINHA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;25/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;IOGURTE, BOLO INDIVIDUAL, BANANA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;24/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;24/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA INTEGRAL COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;23/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;23/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;22/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;22/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;03/05/2019;PUBLICADO;L4 - LANCHE 4 HORAS;IOGURTE, CAQUI
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;02/05/2019;PUBLICADO;L4 - LANCHE 4 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA COM PATE SARDINHA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;02/05/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;IOGURTE, BOLO INDIVIDUAL, BANANA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;30/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;30/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;29/04/2019;PUBLICADO;L4 - LANCHE 4 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;3;Z - UNIDADES SEM FAIXA;29/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;EMEF;4;H - ADULTO;08/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, BATATA, MELANCIA
MISTA;EMEF;4;H - ADULTO;07/02/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO INTEGRAL, CARNE BOVINA, REPOLHO, MELAO
MISTA;EMEF;4;H - ADULTO;06/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, PEPINO, MELANCIA
MISTA;EMEF;4;H - ADULTO;05/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, PROTEINA DE SOJA, CHUCHU, LARANJA
MISTA;EMEF;4;H - ADULTO;04/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, CENOURA, MACA
MISTA;EMEF;4;H - ADULTO;15/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA, BANANA
MISTA;EMEF;4;H - ADULTO;14/02/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, ACELGA, MELAO
MISTA;EMEF;4;H - ADULTO;13/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, REPOLHO, BANANA
MISTA;EMEF;4;H - ADULTO;12/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, LEGUME OU VERDURA DISPONIVEL NA UNIDADE, FRUTA DISPONIVEL NA UNIDADE
MISTA;EMEF;4;H - ADULTO;11/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA OU PROTEINA DE SOJA, LEGUME OU VERDURA DISPONIVEL NA UNIDADE, FRUTA DISPONIVEL NA UNIDADE
MISTA;EMEF;4;H - ADULTO;22/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, BANANA
MISTA;EMEF;4;H - ADULTO;21/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, REPOLHO, MELAO
MISTA;EMEF;4;H - ADULTO;20/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, ABOBRINHA, BANANA
MISTA;EMEF;4;H - ADULTO;19/02/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, PEPINO, LARANJA
MISTA;EMEF;4;H - ADULTO;18/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, CENOURA, MACA
MISTA;EMEF;4;H - ADULTO;01/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, BATATA, BANANA
MISTA;EMEF;4;H - ADULTO;28/02/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, CARNE BOVINA, ACELGA, MELANCIA
MISTA;EMEF;4;H - ADULTO;27/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, REPOLHO, BANANA
MISTA;EMEF;4;H - ADULTO;26/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, PROTEINA DE SOJA, CENOURA, LARANJA
MISTA;EMEF;4;H - ADULTO;25/02/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, BETERRABA, MACA
MISTA;EMEF;4;H - ADULTO;08/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, CARNE SUINA, PURE DE BATATA, SALADA DE FRUTAS
MISTA;EMEF;4;H - ADULTO;07/03/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, REPOLHO, MELAO
MISTA;EMEF;4;H - ADULTO;15/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA
MISTA;EMEF;4;H - ADULTO;14/03/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, ACELGA, ABACAXI
MISTA;EMEF;4;H - ADULTO;13/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, REPOLHO
MISTA;EMEF;4;H - ADULTO;12/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, ABOBORA, LARANJA
MISTA;EMEF;4;H - ADULTO;11/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, BETERRABA, MACA
MISTA;EMEF;4;H - ADULTO;22/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA. BATATA DOCE, BANANA
MISTA;EMEF;4;H - ADULTO;21/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, REPOLHO, ABACAXI
MISTA;EMEF;4;H - ADULTO;20/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BERINJELA, BANANA
MISTA;EMEF;4;H - ADULTO;19/03/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, PEPINO, LARANJA
MISTA;EMEF;4;H - ADULTO;18/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, CENOURA, MACA
MISTA;EMEF;4;H - ADULTO;29/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, BATATA DOCE, BANANA
MISTA;EMEF;4;H - ADULTO;28/03/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, CARNE BOVINA, ACELGA, MELANCIA
MISTA;EMEF;4;H - ADULTO;27/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, REPOLHO, BANANA
MISTA;EMEF;4;H - ADULTO;26/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, ESCONDIDINHO DE PROTEINA DE SOJA, LARANJA
MISTA;EMEF;4;H - ADULTO;25/03/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, BETERRABA, MACA
MISTA;EMEF;4;H - ADULTO;05/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, BATATA, BANANA
MISTA;EMEF;4;H - ADULTO;04/04/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, CARNE BOVINA, ACELGA, CAQUI
MISTA;EMEF;4;H - ADULTO;03/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, REPOLHO, BANANA
MISTA;EMEF;4;H - ADULTO;02/04/2019;PUBLICADO;R1 - REFEICAO 1;"RISOTO DE: ARROZ; PROTEINA DE SOJA; BERINJELA, LARANJA, OU, MACARRAO, PROTEINA DE SOJA, BETERRABA, LARANJA"
MISTA;EMEF;4;H - ADULTO;01/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, CENOURA, TANGERINA
MISTA;EMEF;4;H - ADULTO;12/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, BANANA
MISTA;EMEF;4;H - ADULTO;11/04/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, PEPINO, MAMAO
MISTA;EMEF;4;H - ADULTO;10/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, ACELGA, BANANA
MISTA;EMEF;4;H - ADULTO;09/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE SUINA, ABOBORA, LARANJA
MISTA;EMEF;4;H - ADULTO;08/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, CHUCHU, FEIJAO CARIOCA, MACA, OVO
MISTA;EMEF;4;H - ADULTO;18/04/2019;PUBLICADO;R1 - REFEICAO 1;"ARROZ, FEIJAO CARIOCA, CARNE SUINA, REPOLHO, ABACAXI, OU RISOTO DE: ARROZ; CARNE SUINA, REPOLHO; ABACAXI"
MISTA;EMEF;4;H - ADULTO;17/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, CHUCHU, BANANA
MISTA;EMEF;4;H - ADULTO;16/04/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, ALFACE, LARANJA
MISTA;EMEF;4;H - ADULTO;15/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, OVO, CENOURA, TANGERINA
MISTA;EMEF;4;H - ADULTO;26/04/2019;PUBLICADO;R1 - REFEICAO 1;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE, BANANA, OU ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, BANANA"
MISTA;EMEF;4;H - ADULTO;25/04/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, CARNE SUINA, ALFACE, MELANCIA
MISTA;EMEF;4;H - ADULTO;24/04/2019;PUBLICADO;R1 - REFEICAO 1;"RISOTO DE: ARROZ; CARNE BOVINA; ACELGA, BANANA, OU  ARROZ, FEIJAO CARIOCA, ACELGA, BANANA"
MISTA;EMEF;4;H - ADULTO;23/04/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, ESCONDIDINHO DE PROTEINA DE SOJA, BETERRABA, LARANJA
MISTA;EMEF;4;H - ADULTO;22/04/2019;PUBLICADO;R1 - REFEICAO 1;"RISOTO DE: ARROZ; OVO; ABOBORA, MACA, OU ARROZ, FEIJAO CARIOCA, OVO, ABOBORA, MACA"
MISTA;EMEF;4;H - ADULTO;03/05/2019;PUBLICADO;R1 - REFEICAO 1;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, PURE DE BATATA, BANANA
MISTA;EMEF;4;H - ADULTO;02/05/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, CARNE SUINA, TOMATE, MELAO
MISTA;EMEF;4;H - ADULTO;30/04/2019;PUBLICADO;R1 - REFEICAO 1;MACARRAO, PROTEINA DE SOJA, ABOBRINHA, LARANJA
MISTA;EMEF;4;H - ADULTO;29/04/2019;PUBLICADO;R1 - REFEICAO 1;"RISOTO DE CENOURA: ARROZ; OVO; CENOURA, CAQUI, OU ARROZ, FEIJAO CARIOCA, OVO, CENOURA, CAQUI"
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;08/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;07/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;06/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;05/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;04/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;15/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;14/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO, MACA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;13/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;12/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO OU CEREAL (FLOCOS DE MILHO)
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;11/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;22/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO, BOLO INDIVIDUAL INTEGRAL
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;21/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO, BANANA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;20/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA COM REQUEIJAO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;19/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;18/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;01/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO OU COMPOSTO LACTEO, BOLO INDIVIDUAL
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;28/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO, BANANA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;27/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL OU COMPOSTO LACTEO, PAO TIPO BISNAGA COM MARGARINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;26/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;25/02/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGA COM MARGARINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;08/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;07/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;15/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO OU COMPOSTO LACTEO, BOLO INDIVIDUAL INTEGRAL
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;14/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO, MACA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;13/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;12/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;11/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;22/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;LEITE INTEGRAL COM ACHOCOLATADO OU COMPOSTO LACTEO, BOLO INDIVIDUAL
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;21/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO, MACA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;20/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL OU COMPOSTO LACTEO, PAO TIPO BISNAGA COM MARGARINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;19/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;18/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MARGARINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;29/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;28/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BOLO INDIVIDUAL, BANANA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;27/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL OU COMPOSTO LACTEO, PAO TIPO BISNAGA COM MARGARINA OU PATE(*), (*) Receitas disponiveis no portal da SME
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;26/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;25/03/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MARGARINA OU PATE(*), (*) Receitas disponiveis no portal da SME
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;05/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;04/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BOLO INDIVIDUAL BANANA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;03/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL OU COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;02/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;01/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MARGARINA OU PATE(*), (*)Receitas disponiveis no portal da SME
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;12/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;11/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BOLO INDIVIDUAL INTEGRAL, MACA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;10/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA INTEGRAL COM MARGARINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;09/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;08/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MARGARINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;18/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BOLO INDIVIDUAL INTEGRAL, TANGERINA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;17/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA COM MANTEIGA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;16/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;15/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;26/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;25/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;IOGURTE, BOLO INDIVIDUAL, BANANA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;24/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;SUCO DE UVA INTEGRAL, PAO TIPO BISNAGA COM MANTEIGA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;23/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;22/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MANTEIGA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;03/05/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;02/05/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;IOGURTE, BOLO INDIVIDUAL, GOIABA
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;30/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, BISCOITO
MISTA;EMEF;4;Z - UNIDADES SEM FAIXA;29/04/2019;PUBLICADO;L5 - LANCHE 5 OU 6 HORAS;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
