Nº Protocolo,Código DRE,DRE,Processo SIMPROC,Código OSC Parceira,OSC Parceira,CNPJ,Código Escola,Unidade Educacional,Vagas Contratadas,Vagas Berçário Contratadas,Total Mensal,Verba Locação,Valor Mensal IPTU,Data Início,Data Término,Situação Parceria,Data Lavratura do Termo,Data Lavratura do Aditamento,Data Solicitação Parceria,Data do Encerramento
1585,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.073.671-9,300299,CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR,67.139.907/0001-07,306908.0,CR.P.CONV - NOSSO LAR XV,190,48.0,109368.56,,,2015-07-24,2018-01-23,Encerrado,2014-01-20,2015-07-24,2015-01-26,2017-12-31
1942017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0059005-0,301039,ASS CULTURAL E EDUCACIONAL OLHOS BRILHANTES,09.310.607/0001-42,307982.0,CR.P.CONV - OLHOS BRILHANTES,129,56.0,88552.83,3868.36,347.5,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-10-03,
693,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.343.343-0,301039,ASS CULTURAL E EDUCACIONAL OLHOS BRILHANTES,09.310.607/0001-42,307982.0,CR.P.CONV - OLHOS BRILHANTES,129,56.0,88552.83,3265.36,337.47,2016-01-26,2018-07-25,Encerrado,2013-07-26,2013-07-26,2014-07-21,2017-12-31
7032018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0038718-4,300712,ORG NAC DE DEFESA E APOIO DA CCA ADOL IDOSO E MEIO AMBIENTE,08.849.334/0001-46,309142.0,CR.P.CONV - ONDACAIMA JUNIOR,190,48.0,113960.04,,,2018-07-06,2023-07-05,Aprovado,2018-07-06,,2018-07-05,
12482017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0052390-6,800127,ASSOCIAÇÃO COMUNITARIA DO MOVIMENTO POPULAR SOCIAL,04.036.639/0001-88,302106.0,CR.P.CONV - PEQUENA LUZ,160,40.0,98594.7,10000.0,1019.61,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-27,
2475,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.282.404-0,800127,ASSOCIAÇÃO COMUNITARIA DO MOVIMENTO POPULAR SOCIAL,04.036.639/0001-88,302106.0,CR.P.CONV - PEQUENA LUZ,157,63.0,98554.55,10000.0,1006.22,2015-12-11,2018-06-10,Encerrado,2015-12-11,2015-12-11,2015-11-19,2017-12-31
1602017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058962-1,300678,ASS LUIZ RAMOS NATAN STAMFATER,67.134.379/0001-01,306818.0,CR.P.CONV - PEQUENO POLEGAR,108,59.0,79432.14,4000.0,446.42,2017-11-29,2022-11-28,Aprovado,2017-11-18,2017-11-18,2017-09-22,
634,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2014-0.272.103-6,300678,ASS LUIZ RAMOS NATAN STAMFATER,67.134.379/0001-01,306818.0,CR.P.CONV - PEQUENO POLEGAR,70,25.0,48473.6,4500.0,434.96,2017-05-03,2019-11-02,Encerrado,2009-11-03,2009-11-03,2014-07-15,2017-11-28
13152017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057092-0,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,307765.0,CR.P.CONV - PIMPOLHO,125,64.0,88684.47,10000.0,1621.22,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
3172017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0045023-2,300944,INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE,13.991.139/0002-77,308262.0,CR.P.CONV - PINOCCHIO,116,18.0,73445.58,10000.0,1279.63,2017-11-04,2022-11-03,Aprovado,2017-10-30,2017-10-30,2017-10-30,
1918,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.063.303-4,300944,INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE,13.991.139/0002-77,308262.0,CR.P.CONV - PINOCCHIO,116,18.0,68555.3,10000.0,1237.15,2015-05-04,2017-11-03,Encerrado,2015-05-04,2015-05-04,2015-05-13,2017-11-03
1622017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057566-3,300771,ASS E CENTRO DE APOIO SOCIAL DE EDUCACAO PRIMEIROS PASSOS,02.459.549/0001-74,307690.0,CR.P.CONV - PRIMEIROS PASSOS,80,27.0,57745.16,5782.65,304.51,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-09-22,
821,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2011-0.119.266-2,300771,ASS E CENTRO DE APOIO SOCIAL DE EDUCACAO PRIMEIROS PASSOS,02.459.549/0001-74,307690.0,CR.P.CONV - PRIMEIROS PASSOS,80,27.0,50798.4,5782.65,281.44,2016-12-09,2019-06-08,Encerrado,2014-06-09,2014-06-09,2014-07-29,2017-12-31
13202017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057462-4,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,306642.0,CR.P.CONV - PRINCIPE PIETRO,104,18.0,67635.9,5826.56,589.45,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
1021,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.146.254-0,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,306642.0,CR.P.CONV - PRINCIPE PIETRO,104,18.0,67635.9,8812.14,535.87,2016-02-06,2018-08-05,Encerrado,2013-08-06,2013-08-06,2014-08-04,2017-12-31
11572017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0056905-1,300805,ASS CLUBE DE MAES RAIO DE SOL,73.001.448/0001-01,308016.0,CR.P.CONV - RAIO DE SOL,89,29.0,62975.51,7572.89,625.29,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-26,
1018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.248.256-0,300805,ASS CLUBE DE MAES RAIO DE SOL,73.001.448/0001-01,308016.0,CR.P.CONV - RAIO DE SOL,89,29.0,62975.51,4670.0,568.39,2016-05-13,2018-11-12,Encerrado,2013-11-13,2013-11-13,2014-08-04,2017-12-31
11502017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058331-3,300784,CENTRO DE EDUCACAO E INTEGRACAO SOCIAL DE VILA RAMOS,56.322.076/0001-98,308137.0,CR.P.CONV - RECANTO DOS PEQUENINOS,100,28.0,68104.14,7500.0,709.29,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-26,
2200,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2014-0.141.576-4,300784,CENTRO DE EDUCACAO E INTEGRACAO SOCIAL DE VILA RAMOS,56.322.076/0001-98,308137.0,CR.P.CONV - RECANTO DOS PEQUENINOS,100,28.0,63521.54,4920.0,670.6,2017-03-05,2019-09-04,Encerrado,2014-09-05,2014-09-05,2015-08-26,2017-12-31
12892017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0055543-3,300830,ASS BENEFICENTE LUZ,04.658.156/0001-15,308729.0,CR.P.CONV - RELUZ,160,52.0,101480.46,8000.0,897.61,2018-01-17,2023-01-16,Aprovado,2018-01-17,2018-01-17,2017-12-28,
3790,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.210.687-4,300830,ASS BENEFICENTE LUZ,04.658.156/0001-15,308729.0,CR.P.CONV - RELUZ,123,123.0,89407.77,8000.0,885.81,2016-12-12,2019-06-11,Encerrado,2016-12-12,2016-12-12,2016-09-16,2018-01-16
13932017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058848-0,300809,ASS AMIGOS DE BAIRRO JK FENIX,10.960.885/0001-24,307717.0,CR.P.CONV - SABOR DE MEL,80,14.0,54618.92,4007.91,290.79,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-29,
737,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2011-0.240.394-2,300809,ASS AMIGOS DE BAIRRO JK FENIX,10.960.885/0001-24,307717.0,CR.P.CONV - SABOR DE MEL,77,46.0,56555.52,3743.55,264.36,2017-04-09,2019-10-08,Encerrado,2011-12-20,2017-03-30,2014-07-24,2017-12-31
13912017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058845-5,300809,ASS AMIGOS DE BAIRRO JK FENIX,10.960.885/0001-24,308541.0,CR.P.CONV - SABOR DE MEL II,93,30.0,65196.12,6500.0,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2018-10-01,2017-12-29,
2378,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.289.303-3,300809,ASS AMIGOS DE BAIRRO JK FENIX,10.960.885/0001-24,308541.0,CR.P.CONV - SABOR DE MEL II,69,9.0,45741.81,6500.0,,2015-12-09,2018-06-08,Encerrado,2015-12-09,2016-09-23,2015-10-29,2017-12-31
13342017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0052617-4,300275,CENTRO SOCIAL DA PAROQUIA DE SANTA LUZIA,53.834.560/0001-08,400473.0,CR.P.CONV - SALESIANA SANTA LUZIA,90,18.0,60857.94,8182.45,723.5,2018-01-30,2023-01-30,Aprovado,2018-01-31,2018-01-31,2017-12-28,
1568,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.039.794-9,300275,CENTRO SOCIAL DA PAROQUIA DE SANTA LUZIA,53.834.560/0001-08,400473.0,CR.P.CONV - SALESIANA SANTA LUZIA,90,18.0,58439.46,6251.12,,2015-07-24,2018-01-23,Encerrado,2014-01-20,2014-01-20,2015-01-19,2018-01-22
6562018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0034465-5,800431,INSTITUTO SOCIAL DALVA RANGEL,16.651.882/0001-95,309123.0,CR.P.CONV - SANTA RITA,70,44.0,56556.22,7130.84,800.94,2018-06-26,2023-06-25,Aprovado,2018-06-26,,2018-06-20,
12902017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0054638-8,300320,CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO,62.264.494/0001-79,306359.0,CR.P.CONV - SAO FRANCISCO DE ASSIS,98,,60402.42,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-12-28,
589,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.325.050-5,300320,CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO,62.264.494/0001-79,306359.0,CR.P.CONV - SAO FRANCISCO DE ASSIS,98,,56443.28,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-07-01,2014-07-11,2017-12-31
1722017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0056447-5,300663,ASSOCIACAO BENFICENTE SAO VITO MARTIR,43.994.995/0001-66,306426.0,CR.P.CONV - SAO VITO,103,17.0,66911.28,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-09-26,
2203,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.319.682-9,300663,ASSOCIACAO BENFICENTE SAO VITO MARTIR,43.994.995/0001-66,306426.0,CR.P.CONV - SAO VITO,103,17.0,64264.35,,,2015-07-13,2018-01-12,Encerrado,2015-07-13,,2015-08-27,2017-04-05
930,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.319.682-9,300663,ASSOCIACAO BENFICENTE SAO VITO MARTIR,43.994.995/0001-66,306426.0,CR.P.CONV - SAO VITO,103,17.0,64264.35,,,2015-07-13,2018-01-12,Encerrado,2015-07-13,2015-07-13,2014-07-31,2017-12-31
1632017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057570-1,800139,ASSOCIAÇÃO FILHOS DE MARIA,73.773.749/0001-45,308668.0,CR.P.CONV - SEMEANDO SABER,70,,45975.1,5422.0,574.94,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-09-22,
2655,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.096.745-7,800139,ASSOCIAÇÃO FILHOS DE MARIA,73.773.749/0001-45,308668.0,CR.P.CONV - SEMEANDO SABER,70,35.0,54391.9,5200.0,522.68,2016-06-16,2018-12-15,Encerrado,2016-06-16,2016-06-16,2016-04-27,2017-12-31
12972017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057309-1,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,308536.0,CR.P.CONV - SEMENTINHA DO BEM,114,45.0,78970.26,5000.0,293.79,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
2441,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.285.704-5,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,308536.0,CR.P.CONV - SEMENTINHA DO BEM,109,55.0,75678.53,5000.0,290.17,2015-12-07,2018-06-06,Encerrado,2015-12-07,2015-12-07,2015-11-16,2017-12-31
5182017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0050308-5,800038,ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH,11.387.514/0001-68,308270.0,CR.P.CONV - SHAMMAH,191,191.0,148796.73,17594.05,1572.17,2017-11-29,2022-11-28,Aprovado,2017-11-28,2018-10-01,2017-11-23,
1951,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.121.315-2,800038,ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH,11.387.514/0001-68,308270.0,CR.P.CONV - SHAMMAH,225,57.0,122925.06,17594.05,1535.59,2015-05-29,2017-11-28,Encerrado,2015-05-29,2015-05-29,2015-06-09,2017-11-28
6122018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0015888-6,800038,ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH,11.387.514/0001-68,309046.0,CR.P.CONV - SHAMMAH KIDS,173,,94800.15,6773.93,679.08,2018-04-19,2023-04-18,Aprovado,2018-04-19,2018-10-01,2018-04-04,
13722017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058423-9,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,306502.0,CR.P.CONV - SONHO DE CRIANCA,74,,48085.94,5150.82,336.68,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
13402017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058660-6,301039,ASS CULTURAL E EDUCACIONAL OLHOS BRILHANTES,09.310.607/0001-42,308479.0,CR.P.CONV - TEMPO DE CRIANCA,112,39.0,76559.1,7080.0,608.72,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
2432,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.286.318-5,301039,ASS CULTURAL E EDUCACIONAL OLHOS BRILHANTES,09.310.607/0001-42,308479.0,CR.P.CONV - TEMPO DE CRIANCA,112,39.0,73445.17,6932.65,597.53,2015-11-23,2018-05-22,Encerrado,2015-11-23,2015-11-23,2015-11-13,2017-12-31
7412017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0049401-9,300680,ASSOCIACAO MADRE TERESA DE CALCUTA,96.523.063/0001-00,306366.0,"CR.P.CONV - TERESA DE CALCUTA, ME.",136,64.0,93613.02,,,2018-01-01,2022-12-31,Aprovado,2017-12-22,,2017-12-07,
1584,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.057.118-3,300680,ASSOCIACAO MADRE TERESA DE CALCUTA,96.523.063/0001-00,306366.0,"CR.P.CONV - TERESA DE CALCUTA, ME.",131,50.0,84403.92,,,2015-07-21,2018-01-20,Encerrado,2013-04-10,2016-09-22,2015-01-26,2017-12-31
1842018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058429-8,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,306353.0,CR.P.CONV - TERNURINHA,93,93.0,80346.36,9231.65,710.64,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2018-01-15,
1588,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.343.572-6,300666,ASS COM DAS MULHERES DO MOV SEM TERRA DE ERMELINO MATARAZZO,68.478.791/0001-01,306367.0,"CR.P.CONV - TICAO, PE",86,,52326.12,,,2015-07-24,2018-01-23,Encerrado,2013-02-27,2015-07-24,2015-01-26,2015-12-31
13452017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0055702-9,300366,CENTRO SOCIAL BENEFICENTE DE RECUPERACAO EL SHADAI,02.986.801/0001-01,308194.0,CR.P.CONV - TIQUINHO DE ALEGRIA,73,30.0,54772.63,4074.64,448.36,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
1534,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.204.915-6,300366,CENTRO SOCIAL BENEFICENTE DE RECUPERACAO EL SHADAI,02.986.801/0001-01,308194.0,CR.P.CONV - TIQUINHO DE ALEGRIA,73,30.0,51055.36,3700.9,436.79,2017-05-13,2019-11-12,Encerrado,2014-11-13,2017-05-08,2015-01-05,2017-12-31
12512017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057841-7,300987,ASSOCIACAO BENEFICENTE PRIMEIRO DE MAIO DA ZONA LESTE,59.579.722/0001-95,308492.0,CR.P.CONV - TURMINHA DA VILA,74,25.0,54097.94,3161.22,519.72,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-27,
2433,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.286.316-9,300987,ASSOCIACAO BENEFICENTE PRIMEIRO DE MAIO DA ZONA LESTE,59.579.722/0001-95,308492.0,CR.P.CONV - TURMINHA DA VILA,74,25.0,51908.83,3161.22,470.12,2015-11-23,2018-05-22,Encerrado,2015-11-23,2015-11-23,2015-11-13,2017-12-31
7882017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0055302-3,301069,ASS DOS IDOSOS DE SAPOPEMBA PRO MORAR I E II,03.974.363/0001-16,308280.0,CR.P.CONV - TUTULANDIA,66,,43864.26,3968.64,199.66,2017-12-25,2022-12-24,Aprovado,2017-12-16,2017-12-16,2017-12-12,
1971,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.140.257-5,301069,ASS DOS IDOSOS DE SAPOPEMBA PRO MORAR I E II,03.974.363/0001-16,308280.0,CR.P.CONV - TUTULANDIA,113,15.0,66536.63,6162.64,367.79,2015-06-25,2017-12-24,Encerrado,2015-06-25,2015-06-25,2015-06-26,2017-12-24
6502018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0035079-5,300830,ASS BENEFICENTE LUZ,04.658.156/0001-15,309122.0,CR.P.CONV - VAGALUME,67,67.0,60504.13,5000.0,321.82,2018-06-27,2023-06-26,Aprovado,2018-06-27,,2018-06-20,
1172017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0040146-0,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,307996.0,CR.P.CONV - VILA DIVA,136,41.0,88081.98,10817.83,864.43,2017-09-30,2022-09-29,Aprovado,2017-09-30,2017-09-30,2017-08-25,
591,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.196.908-3,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,307996.0,CR.P.CONV - VILA DIVA,113,27.0,74157.48,5527.08,658.98,2016-03-23,2018-09-22,Encerrado,2013-09-23,2013-09-23,2014-07-11,2017-09-29
1062017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0049098-6,301066,INSTITUTO EDUCACIONAL PROJETANDO O FUTURO,97.334.676/0001-53,307523.0,CR.P.CONV - VILA FELIZ,94,27.0,64958.82,4905.0,65.16,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-08-25,
2192,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2014-0.157.848-5,301066,INSTITUTO EDUCACIONAL PROJETANDO O FUTURO,97.334.676/0001-53,307523.0,CR.P.CONV - VILA FELIZ,94,25.0,60145.64,4821.12,689.59,2017-04-02,2019-10-01,Encerrado,2014-10-02,2017-03-31,2015-08-26,2017-12-31
814,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2010-0.274.442-0,300451,INSTITUTO BENEFICENTE EDUC E DE ACAO COMUNITARIA - IBEAC,54.570.767/0001-85,307523.0,CR.P.CONV - VILA FELIZ,90,55.0,58918.4,4415.64,364.83,2013-10-04,2016-04-03,Encerrado,2013-10-03,,2014-07-29,
1020,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2013-0.139.211-8,300502,INSTITUTO SAO PAULO MELHOR,07.208.563/0001-19,306651.0,"CR.P.CONV - VILA SILVIA, CEI",140,55.0,89415.65,,,2015-07-24,2018-01-23,Encerrado,2013-06-20,2015-07-24,2014-08-04,2017-12-31
13752017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0057161-7,800410,ASSOCIAÇÃO BENEFICENTE RECANTO CRIANÇA FELIZ,08.053.623/0001-34,400321.0,CR.P.CONV - VIVER E APRENDER,80,36.0,59909.48,6577.13,360.48,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-28,
872,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.157.293-9,300666,ASS COM DAS MULHERES DO MOV SEM TERRA DE ERMELINO MATARAZZO,68.478.791/0001-01,306794.0,CR.P.CONV - VO NEUSA,116,,55534.0,,,2012-07-20,2015-01-19,Encerrado,2012-07-20,,2014-07-30,
992017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0000609-1,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,307833.0,CR.P.CONV - VOVO BERNARDO JOSE FRANCA,105,36.0,72448.68,5971.03,493.55,2017-08-23,2022-08-22,Aprovado,2017-08-23,2017-08-23,2017-08-23,
770,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2012-0.203.072-2,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,307833.0,CR.P.CONV - VOVO BERNARDO JOSE FRANCA,99,18.0,60864.33,5971.03,486.86,2015-02-23,2017-08-22,Encerrado,2012-08-22,2012-08-22,2014-07-28,2017-08-22
6712018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0035113-9,301050,ASSOCIACAO BENEFICENTE BRACOS FORTES,04.223.883/0001-50,309128.0,CR.P.CONV - VOVO ISAURA,99,99.0,84694.08,15000.0,1754.54,2018-06-29,2023-06-28,Aprovado,2018-06-29,2018-09-20,2018-06-26,
7982017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0055951-0,300884,ASS BENEFICENTE CLUBE DE MAES PEQUENO RODRIGO,00.846.810/0001-63,308659.0,CR.P.CONV - VOVO LOURDES,111,50.0,78720.24,6250.0,702.75,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-13,
2699,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.119.168-1,300884,ASS BENEFICENTE CLUBE DE MAES PEQUENO RODRIGO,00.846.810/0001-63,308659.0,CR.P.CONV - VOVO LOURDES,111,50.0,78720.24,6500.0,,2016-06-10,2018-12-09,Encerrado,2016-06-10,,2016-06-10,2017-12-31
1732017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058609-6,800020,CENTRO EDUCACIONAL BARAKAT,07.728.508/0001-50,308593.0,CR.P.CONV - VOVO LUZIA,120,48.0,82596.54,8395.19,1312.14,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-09-26,
2590,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.025.396-9,800020,CENTRO EDUCACIONAL BARAKAT,07.728.508/0001-50,308593.0,CR.P.CONV - VOVO LUZIA,122,52.0,84454.56,7230.4,1276.98,2016-03-17,2018-09-16,Encerrado,2016-03-17,2016-03-17,2016-02-25,2017-12-31
822,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2011-0.247.880-2,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,307765.0,CR.P.CONV - VOVO NAIR,60,18.0,41999.04,6004.25,483.2,2017-05-26,2019-11-25,Encerrado,2012-04-11,2012-04-11,2014-07-29,2017-12-31
2383,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.268.501-5,300978,NASCIDOS PARA VENCER,17.907.731/0001-18,308476.0,CR.P.CONV - VOVO REJANE,111,50.0,75475.22,11000.0,,2015-11-18,2018-05-17,Encerrado,2015-11-18,,2015-10-29,2016-06-28
6532018,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2018/0035127-9,800125,ASSOCIAÇÃO BENEFICENTE E CULTURAL MARIA AMALIA,00.103.185/0001-60,,DENTE DE LEITE,69,69.0,0.0,2340.0,20.05,,,Encerrado,,,2018-06-20,2018-06-22
3745,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.160.425-0,800038,ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH,11.387.514/0001-68,,EL SHADAI,145,56.0,95721.63,8400.0,753.32,2016-07-15,2019-01-14,Encerrado,2016-07-15,,2016-07-19,2016-07-19
3744,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.160.425-0,800038,ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH,11.387.514/0001-68,,EL SHADAI,145,56.0,95721.63,8400.0,753.32,2016-06-15,2018-12-14,Encerrado,2016-07-15,,2016-07-15,2016-06-15
2377,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.268.504-0,301010,SOCIEDADE BENEFIC NUCLEO RECR MAES CARENTES JD AURORA,05.570.942/0001-29,,ELOHIM,70,49.0,0.0,6500.0,,,,Reprovado,,,2015-10-29,
2439,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2015-0.295.474-1,300942,ASS BENEFICENTE IRMAS GARCIA,14.839.000/0001-94,,SABEDORIA E ALEGRIA II,91,63.0,69114.13,7000.0,,2015-12-18,2018-06-17,Encerrado,2015-12-18,,2015-11-16,2016-02-12
13772017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,6016.2017/0058429-8,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,,TERNURINHA,93,93.0,0.0,9231.65,654.22,,,Encerrado,,,2017-12-28,2018-01-15
2724,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2016-0.136.452-7,300862,ASS DOS MORADORES DO JARDIM AUREA,00.585.268/0001-32,,TERNURINHA,145,56.0,0.0,8400.0,,,,Reprovado,,,2016-06-29,
982017,108900,DIRETORIA REGIONAL DE EDUCACAO PENHA,2017-0.115.582-2,300815,INSTITUTO DE ACAO SOCIAL FORCA E VIDA,02.080.755/0001-79,,VOVO BERNARDO,99,18.0,0.0,5971.03,486.86,2017-08-23,2022-08-22,Encerrado,2017-08-23,,2017-08-23,2017-08-23
